[20:05:08] очереди деталей: issues=5715, pr_merged=4089, pr_other=1405; стартовые позиции: 36/0/0
[20:15:03] issue: 3552/5715 (всего 3552/11209) cost=1 rem=4702, ETA~0.4ч
[20:15:05] issue: 3564/5715 (всего 3564/11209) cost=1 rem=4701, ETA~0.4ч
[20:15:08] issue: 3576/5715 (всего 3576/11209) cost=1 rem=4700, ETA~0.4ч
[20:15:10] issue: 3588/5715 (всего 3588/11209) cost=1 rem=4699, ETA~0.4ч
[20:15:11] issue: 3600/5715 (всего 3600/11209) cost=1 rem=4698, ETA~0.4ч
[20:15:13] issue: 3612/5715 (всего 3612/11209) cost=1 rem=4697, ETA~0.4ч
[20:15:15] issue: 3624/5715 (всего 3624/11209) cost=1 rem=4696, ETA~0.4ч
[20:15:17] issue: 3636/5715 (всего 3636/11209) cost=1 rem=4695, ETA~0.4ч
[20:15:19] issue: 3648/5715 (всего 3648/11209) cost=1 rem=4694, ETA~0.4ч
[20:15:21] issue: 3660/5715 (всего 3660/11209) cost=1 rem=4693, ETA~0.4ч
[20:15:23] issue: 3672/5715 (всего 3672/11209) cost=1 rem=4692, ETA~0.4ч
[20:15:25] issue: 3684/5715 (всего 3684/11209) cost=1 rem=4691, ETA~0.4ч
[20:15:27] issue: 3696/5715 (всего 3696/11209) cost=1 rem=4690, ETA~0.4ч
[20:15:29] issue: 3708/5715 (всего 3708/11209) cost=1 rem=4689, ETA~0.4ч
[20:15:31] issue: 3720/5715 (всего 3720/11209) cost=1 rem=4688, ETA~0.4ч
[20:15:33] issue: 3732/5715 (всего 3732/11209) cost=1 rem=4687, ETA~0.4ч
[20:15:35] issue: 3744/5715 (всего 3744/11209) cost=1 rem=4686, ETA~0.4ч
[20:15:37] issue: 3756/5715 (всего 3756/11209) cost=1 rem=4685, ETA~0.4ч
[20:15:38] issue: 3768/5715 (всего 3768/11209) cost=1 rem=4684, ETA~0.3ч
[20:15:40] issue: 3780/5715 (всего 3780/11209) cost=1 rem=4683, ETA~0.3ч
[20:15:43] issue: 3792/5715 (всего 3792/11209) cost=1 rem=4682, ETA~0.3ч
[20:15:44] issue: 3804/5715 (всего 3804/11209) cost=1 rem=4681, ETA~0.3ч
[20:15:46] issue: 3816/5715 (всего 3816/11209) cost=1 rem=4680, ETA~0.3ч
[20:15:47] issue: 3828/5715 (всего 3828/11209) cost=1 rem=4679, ETA~0.3ч
[20:15:50] issue: 3840/5715 (всего 3840/11209) cost=1 rem=4678, ETA~0.3ч
[20:15:52] issue: 3852/5715 (всего 3852/11209) cost=1 rem=4677, ETA~0.3ч
[20:15:53] issue: 3864/5715 (всего 3864/11209) cost=1 rem=4676, ETA~0.3ч
[20:15:55] issue: 3876/5715 (всего 3876/11209) cost=1 rem=4675, ETA~0.3ч
[20:15:57] issue: 3888/5715 (всего 3888/11209) cost=1 rem=4674, ETA~0.3ч
[20:15:59] issue: 3900/5715 (всего 3900/11209) cost=1 rem=4673, ETA~0.3ч
[20:16:01] issue: 3912/5715 (всего 3912/11209) cost=1 rem=4672, ETA~0.3ч
[20:16:03] issue: 3924/5715 (всего 3924/11209) cost=1 rem=4671, ETA~0.3ч
[20:16:05] issue: 3936/5715 (всего 3936/11209) cost=1 rem=4670, ETA~0.3ч
[20:16:07] issue: 3948/5715 (всего 3948/11209) cost=1 rem=4669, ETA~0.3ч
[20:16:09] issue: 3960/5715 (всего 3960/11209) cost=1 rem=4668, ETA~0.3ч
[20:16:10] issue: 3972/5715 (всего 3972/11209) cost=1 rem=4667, ETA~0.3ч
[20:16:12] issue: 3984/5715 (всего 3984/11209) cost=1 rem=4666, ETA~0.3ч
[20:16:14] issue: 3996/5715 (всего 3996/11209) cost=1 rem=4665, ETA~0.3ч
[20:16:15] issue: 4008/5715 (всего 4008/11209) cost=1 rem=4664, ETA~0.3ч
[20:16:17] issue: 4020/5715 (всего 4020/11209) cost=1 rem=4663, ETA~0.3ч
[20:16:20] issue: 4032/5715 (всего 4032/11209) cost=1 rem=4662, ETA~0.3ч
[20:16:22] issue: 4044/5715 (всего 4044/11209) cost=1 rem=4661, ETA~0.3ч
[20:16:24] issue: 4056/5715 (всего 4056/11209) cost=1 rem=4660, ETA~0.3ч
[20:16:28] issue: 4068/5715 (всего 4068/11209) cost=1 rem=4659, ETA~0.3ч
[20:16:31] issue: 4080/5715 (всего 4080/11209) cost=1 rem=4658, ETA~0.3ч
[20:16:33] issue: 4092/5715 (всего 4092/11209) cost=1 rem=4657, ETA~0.3ч
[20:16:35] issue: 4104/5715 (всего 4104/11209) cost=1 rem=4656, ETA~0.3ч
[20:16:38] issue: 4116/5715 (всего 4116/11209) cost=1 rem=4655, ETA~0.3ч
[20:16:40] issue: 4128/5715 (всего 4128/11209) cost=1 rem=4654, ETA~0.3ч
[20:16:41] issue: 4140/5715 (всего 4140/11209) cost=1 rem=4653, ETA~0.3ч
[20:16:43] issue: 4152/5715 (всего 4152/11209) cost=1 rem=4652, ETA~0.3ч
[20:16:45] issue: 4164/5715 (всего 4164/11209) cost=1 rem=4651, ETA~0.3ч
[20:16:47] issue: 4176/5715 (всего 4176/11209) cost=1 rem=4650, ETA~0.3ч
[20:16:49] issue: 4188/5715 (всего 4188/11209) cost=1 rem=4649, ETA~0.3ч
[20:16:50] issue: 4200/5715 (всего 4200/11209) cost=1 rem=4648, ETA~0.3ч
[20:16:52] issue: 4212/5715 (всего 4212/11209) cost=1 rem=4647, ETA~0.3ч
[20:16:54] issue: 4224/5715 (всего 4224/11209) cost=1 rem=4646, ETA~0.3ч
[20:16:56] issue: 4236/5715 (всего 4236/11209) cost=1 rem=4645, ETA~0.3ч
[20:16:58] issue: 4248/5715 (всего 4248/11209) cost=1 rem=4644, ETA~0.3ч
[20:17:00] issue: 4260/5715 (всего 4260/11209) cost=1 rem=4643, ETA~0.3ч
[20:17:02] issue: 4272/5715 (всего 4272/11209) cost=1 rem=4642, ETA~0.3ч
[20:17:04] issue: 4284/5715 (всего 4284/11209) cost=1 rem=4641, ETA~0.3ч
[20:17:06] issue: 4296/5715 (всего 4296/11209) cost=1 rem=4640, ETA~0.3ч
[20:17:08] issue: 4308/5715 (всего 4308/11209) cost=1 rem=4639, ETA~0.3ч
[20:17:10] issue: 4320/5715 (всего 4320/11209) cost=1 rem=4638, ETA~0.3ч
[20:17:12] issue: 4332/5715 (всего 4332/11209) cost=1 rem=4637, ETA~0.3ч
[20:17:13] issue: 4344/5715 (всего 4344/11209) cost=1 rem=4636, ETA~0.3ч
[20:17:15] issue: 4356/5715 (всего 4356/11209) cost=1 rem=4635, ETA~0.3ч
[20:17:16] issue: 4368/5715 (всего 4368/11209) cost=1 rem=4634, ETA~0.3ч
[20:17:18] issue: 4380/5715 (всего 4380/11209) cost=1 rem=4633, ETA~0.3ч
[20:17:20] issue: 4392/5715 (всего 4392/11209) cost=1 rem=4632, ETA~0.3ч
[20:17:21] issue: 4404/5715 (всего 4404/11209) cost=1 rem=4631, ETA~0.3ч
[20:17:23] issue: 4416/5715 (всего 4416/11209) cost=1 rem=4630, ETA~0.3ч
[20:17:25] issue: 4428/5715 (всего 4428/11209) cost=1 rem=4629, ETA~0.3ч
[20:17:27] issue: 4440/5715 (всего 4440/11209) cost=1 rem=4628, ETA~0.3ч
[20:17:28] issue: 4452/5715 (всего 4452/11209) cost=1 rem=4627, ETA~0.3ч
[20:17:30] issue: 4464/5715 (всего 4464/11209) cost=1 rem=4626, ETA~0.3ч
[20:17:32] issue: 4476/5715 (всего 4476/11209) cost=1 rem=4625, ETA~0.3ч
[20:17:35] issue: 4488/5715 (всего 4488/11209) cost=1 rem=4624, ETA~0.3ч
[20:17:36] issue: 4500/5715 (всего 4500/11209) cost=1 rem=4623, ETA~0.3ч
[20:17:38] issue: 4512/5715 (всего 4512/11209) cost=1 rem=4622, ETA~0.3ч
[20:17:39] issue: 4524/5715 (всего 4524/11209) cost=1 rem=4621, ETA~0.3ч
[20:17:41] issue: 4536/5715 (всего 4536/11209) cost=1 rem=4620, ETA~0.3ч
[20:17:42] issue: 4548/5715 (всего 4548/11209) cost=1 rem=4619, ETA~0.3ч
[20:17:44] issue: 4560/5715 (всего 4560/11209) cost=1 rem=4618, ETA~0.3ч
[20:17:46] issue: 4572/5715 (всего 4572/11209) cost=1 rem=4617, ETA~0.3ч
[20:17:47] issue: 4584/5715 (всего 4584/11209) cost=1 rem=4616, ETA~0.3ч
[20:17:49] issue: 4596/5715 (всего 4596/11209) cost=1 rem=4615, ETA~0.3ч
[20:17:50] issue: 4608/5715 (всего 4608/11209) cost=1 rem=4614, ETA~0.3ч
[20:17:52] issue: 4620/5715 (всего 4620/11209) cost=1 rem=4613, ETA~0.3ч
[20:17:54] issue: 4632/5715 (всего 4632/11209) cost=1 rem=4612, ETA~0.3ч
[20:17:56] issue: 4644/5715 (всего 4644/11209) cost=1 rem=4611, ETA~0.3ч
[20:17:58] issue: 4656/5715 (всего 4656/11209) cost=1 rem=4610, ETA~0.3ч
[20:18:01] issue: 4668/5715 (всего 4668/11209) cost=1 rem=4609, ETA~0.3ч
[20:18:03] issue: 4680/5715 (всего 4680/11209) cost=1 rem=4608, ETA~0.3ч
[20:18:05] issue: 4692/5715 (всего 4692/11209) cost=1 rem=4607, ETA~0.3ч
[20:18:06] issue: 4704/5715 (всего 4704/11209) cost=1 rem=4606, ETA~0.3ч
[20:18:08] issue: 4716/5715 (всего 4716/11209) cost=1 rem=4605, ETA~0.3ч
[20:18:10] issue: 4728/5715 (всего 4728/11209) cost=1 rem=4604, ETA~0.3ч
[20:18:11] issue: 4740/5715 (всего 4740/11209) cost=1 rem=4603, ETA~0.3ч
[20:18:13] issue: 4752/5715 (всего 4752/11209) cost=1 rem=4602, ETA~0.3ч
[20:18:15] issue: 4764/5715 (всего 4764/11209) cost=1 rem=4601, ETA~0.3ч
[20:18:16] issue: 4776/5715 (всего 4776/11209) cost=1 rem=4600, ETA~0.3ч
[20:18:19] issue: 4788/5715 (всего 4788/11209) cost=1 rem=4599, ETA~0.3ч
[20:18:21] issue: 4800/5715 (всего 4800/11209) cost=1 rem=4598, ETA~0.3ч
[20:18:23] issue: 4812/5715 (всего 4812/11209) cost=1 rem=4597, ETA~0.3ч
[20:18:25] issue: 4824/5715 (всего 4824/11209) cost=1 rem=4596, ETA~0.3ч
[20:18:27] issue: 4836/5715 (всего 4836/11209) cost=1 rem=4595, ETA~0.3ч
[20:18:28] issue: 4848/5715 (всего 4848/11209) cost=1 rem=4594, ETA~0.3ч
[20:18:30] issue: 4860/5715 (всего 4860/11209) cost=1 rem=4593, ETA~0.3ч
[20:18:32] issue: 4872/5715 (всего 4872/11209) cost=1 rem=4592, ETA~0.3ч
[20:18:34] issue: 4884/5715 (всего 4884/11209) cost=1 rem=4591, ETA~0.3ч
[20:18:35] issue: 4896/5715 (всего 4896/11209) cost=1 rem=4590, ETA~0.3ч
[20:18:37] issue: 4908/5715 (всего 4908/11209) cost=1 rem=4589, ETA~0.3ч
[20:18:38] issue: 4920/5715 (всего 4920/11209) cost=1 rem=4588, ETA~0.3ч
[20:18:40] issue: 4932/5715 (всего 4932/11209) cost=1 rem=4587, ETA~0.3ч
[20:18:41] issue: 4944/5715 (всего 4944/11209) cost=1 rem=4586, ETA~0.3ч
[20:18:43] issue: 4956/5715 (всего 4956/11209) cost=1 rem=4585, ETA~0.3ч
[20:18:44] issue: 4968/5715 (всего 4968/11209) cost=1 rem=4584, ETA~0.3ч
[20:18:45] issue: 4980/5715 (всего 4980/11209) cost=1 rem=4583, ETA~0.3ч
[20:18:48] issue: 4992/5715 (всего 4992/11209) cost=1 rem=4582, ETA~0.3ч
[20:18:50] issue: 5004/5715 (всего 5004/11209) cost=1 rem=4581, ETA~0.3ч
[20:18:52] issue: 5016/5715 (всего 5016/11209) cost=1 rem=4580, ETA~0.3ч
[20:18:54] issue: 5028/5715 (всего 5028/11209) cost=1 rem=4579, ETA~0.3ч
[20:18:56] issue: 5040/5715 (всего 5040/11209) cost=1 rem=4578, ETA~0.3ч
[20:18:58] issue: 5052/5715 (всего 5052/11209) cost=1 rem=4577, ETA~0.3ч
[20:19:00] issue: 5064/5715 (всего 5064/11209) cost=1 rem=4576, ETA~0.3ч
[20:19:01] issue: 5076/5715 (всего 5076/11209) cost=1 rem=4575, ETA~0.3ч
[20:19:04] issue: 5088/5715 (всего 5088/11209) cost=1 rem=4574, ETA~0.3ч
[20:19:05] issue: 5100/5715 (всего 5100/11209) cost=1 rem=4573, ETA~0.3ч
[20:19:07] issue: 5112/5715 (всего 5112/11209) cost=1 rem=4572, ETA~0.3ч
[20:19:08] issue: 5124/5715 (всего 5124/11209) cost=1 rem=4571, ETA~0.3ч
[20:19:10] issue: 5136/5715 (всего 5136/11209) cost=1 rem=4570, ETA~0.3ч
[20:19:12] issue: 5148/5715 (всего 5148/11209) cost=1 rem=4569, ETA~0.3ч
[20:19:14] issue: 5160/5715 (всего 5160/11209) cost=1 rem=4568, ETA~0.3ч
[20:19:16] issue: 5172/5715 (всего 5172/11209) cost=1 rem=4567, ETA~0.3ч
[20:19:17] issue: 5184/5715 (всего 5184/11209) cost=1 rem=4566, ETA~0.3ч
[20:19:20] issue: 5196/5715 (всего 5196/11209) cost=1 rem=4565, ETA~0.3ч
[20:19:21] issue: 5208/5715 (всего 5208/11209) cost=1 rem=4564, ETA~0.3ч
[20:19:23] issue: 5220/5715 (всего 5220/11209) cost=1 rem=4563, ETA~0.3ч
[20:19:24] issue: 5232/5715 (всего 5232/11209) cost=1 rem=4562, ETA~0.3ч
[20:19:26] issue: 5244/5715 (всего 5244/11209) cost=1 rem=4561, ETA~0.3ч
[20:19:28] issue: 5256/5715 (всего 5256/11209) cost=1 rem=4560, ETA~0.3ч
[20:19:30] issue: 5268/5715 (всего 5268/11209) cost=1 rem=4559, ETA~0.3ч
[20:19:32] issue: 5280/5715 (всего 5280/11209) cost=1 rem=4558, ETA~0.3ч
[20:19:33] issue: 5292/5715 (всего 5292/11209) cost=1 rem=4556, ETA~0.3ч
[20:19:35] issue: 5304/5715 (всего 5304/11209) cost=1 rem=4555, ETA~0.3ч
[20:19:36] issue: 5316/5715 (всего 5316/11209) cost=1 rem=4554, ETA~0.3ч
[20:19:37] issue: 5328/5715 (всего 5328/11209) cost=1 rem=4553, ETA~0.3ч
[20:19:38] issue: 5340/5715 (всего 5340/11209) cost=1 rem=4552, ETA~0.3ч
[20:19:41] issue: 5352/5715 (всего 5352/11209) cost=1 rem=4551, ETA~0.3ч
[20:19:43] issue: 5364/5715 (всего 5364/11209) cost=1 rem=4550, ETA~0.3ч
[20:19:46] issue: 5376/5715 (всего 5376/11209) cost=1 rem=4549, ETA~0.3ч
[20:19:48] issue: 5388/5715 (всего 5388/11209) cost=1 rem=4548, ETA~0.3ч
[20:19:49] issue: 5400/5715 (всего 5400/11209) cost=1 rem=4547, ETA~0.3ч
[20:19:52] issue: 5412/5715 (всего 5412/11209) cost=1 rem=4546, ETA~0.3ч
[20:19:54] issue: 5424/5715 (всего 5424/11209) cost=1 rem=4545, ETA~0.3ч
[20:19:56] issue: 5436/5715 (всего 5436/11209) cost=1 rem=4544, ETA~0.3ч
[20:19:58] issue: 5448/5715 (всего 5448/11209) cost=1 rem=4543, ETA~0.3ч
[20:20:00] issue: 5460/5715 (всего 5460/11209) cost=1 rem=4542, ETA~0.3ч
[20:20:02] issue: 5472/5715 (всего 5472/11209) cost=1 rem=4541, ETA~0.3ч
[20:20:03] issue: 5484/5715 (всего 5484/11209) cost=1 rem=4540, ETA~0.3ч
[20:20:05] issue: 5496/5715 (всего 5496/11209) cost=1 rem=4539, ETA~0.3ч
[20:20:06] issue: 5508/5715 (всего 5508/11209) cost=1 rem=4538, ETA~0.3ч
[20:20:08] issue: 5520/5715 (всего 5520/11209) cost=1 rem=4537, ETA~0.3ч
[20:20:10] issue: 5532/5715 (всего 5532/11209) cost=1 rem=4536, ETA~0.3ч
[20:20:12] issue: 5544/5715 (всего 5544/11209) cost=1 rem=4535, ETA~0.3ч
[20:20:14] issue: 5556/5715 (всего 5556/11209) cost=1 rem=4534, ETA~0.3ч
[20:20:15] issue: 5568/5715 (всего 5568/11209) cost=1 rem=4533, ETA~0.3ч
[20:20:17] issue: 5580/5715 (всего 5580/11209) cost=1 rem=4532, ETA~0.3ч
[20:20:19] issue: 5592/5715 (всего 5592/11209) cost=1 rem=4531, ETA~0.3ч
[20:20:21] issue: 5604/5715 (всего 5604/11209) cost=1 rem=4530, ETA~0.3ч
[20:20:23] issue: 5616/5715 (всего 5616/11209) cost=1 rem=4529, ETA~0.3ч
[20:20:25] issue: 5628/5715 (всего 5628/11209) cost=1 rem=4528, ETA~0.3ч
[20:20:27] issue: 5640/5715 (всего 5640/11209) cost=1 rem=4527, ETA~0.3ч
[20:20:28] issue: 5652/5715 (всего 5652/11209) cost=1 rem=4526, ETA~0.3ч
[20:20:30] issue: 5664/5715 (всего 5664/11209) cost=1 rem=4525, ETA~0.3ч
[20:20:32] issue: 5676/5715 (всего 5676/11209) cost=1 rem=4524, ETA~0.3ч
[20:20:33] issue: 5688/5715 (всего 5688/11209) cost=1 rem=4523, ETA~0.3ч
[20:20:35] issue: 5700/5715 (всего 5700/11209) cost=1 rem=4522, ETA~0.3ч
[20:20:37] issue: 5712/5715 (всего 5712/11209) cost=1 rem=4521, ETA~0.2ч
[20:20:38] issue: 5715/5715 (всего 5715/11209) cost=1 rem=4520, ETA~0.2ч
[20:20:39] pr_merged: 8/4089 (всего 5723/11209) cost=1 rem=4519, ETA~0.2ч
[20:20:41] pr_merged: 16/4089 (всего 5731/11209) cost=1 rem=4518, ETA~0.2ч
[20:20:43] pr_merged: 24/4089 (всего 5739/11209) cost=1 rem=4517, ETA~0.2ч
[20:20:44] pr_merged: 32/4089 (всего 5747/11209) cost=1 rem=4516, ETA~0.2ч
[20:20:46] pr_merged: 40/4089 (всего 5755/11209) cost=1 rem=4515, ETA~0.2ч
[20:20:48] pr_merged: 48/4089 (всего 5763/11209) cost=1 rem=4514, ETA~0.2ч
[20:20:50] pr_merged: 56/4089 (всего 5771/11209) cost=1 rem=4513, ETA~0.2ч
[20:20:52] pr_merged: 64/4089 (всего 5779/11209) cost=1 rem=4512, ETA~0.2ч
[20:20:53] pr_merged: 72/4089 (всего 5787/11209) cost=1 rem=4511, ETA~0.2ч
[20:20:56] pr_merged: 80/4089 (всего 5795/11209) cost=1 rem=4510, ETA~0.2ч
[20:20:58] pr_merged: 88/4089 (всего 5803/11209) cost=1 rem=4509, ETA~0.2ч
[20:21:00] pr_merged: 96/4089 (всего 5811/11209) cost=1 rem=4508, ETA~0.2ч
[20:21:02] pr_merged: 104/4089 (всего 5819/11209) cost=1 rem=4507, ETA~0.2ч
[20:21:04] pr_merged: 112/4089 (всего 5827/11209) cost=1 rem=4506, ETA~0.2ч
[20:21:06] pr_merged: 120/4089 (всего 5835/11209) cost=1 rem=4505, ETA~0.2ч
[20:21:07] pr_merged: 128/4089 (всего 5843/11209) cost=1 rem=4504, ETA~0.2ч
[20:21:10] pr_merged: 136/4089 (всего 5851/11209) cost=1 rem=4503, ETA~0.2ч
[20:21:13] pr_merged: 144/4089 (всего 5859/11209) cost=1 rem=4502, ETA~0.2ч
[20:21:16] pr_merged: 152/4089 (всего 5867/11209) cost=1 rem=4501, ETA~0.2ч
[20:21:17] pr_merged: 160/4089 (всего 5875/11209) cost=1 rem=4500, ETA~0.2ч
[20:21:19] pr_merged: 168/4089 (всего 5883/11209) cost=1 rem=4499, ETA~0.2ч
[20:21:22] pr_merged: 176/4089 (всего 5891/11209) cost=1 rem=4498, ETA~0.2ч
[20:21:24] pr_merged: 184/4089 (всего 5899/11209) cost=1 rem=4497, ETA~0.2ч
[20:21:26] pr_merged: 192/4089 (всего 5907/11209) cost=1 rem=4496, ETA~0.2ч
[20:21:27] pr_merged: 200/4089 (всего 5915/11209) cost=1 rem=4495, ETA~0.2ч
[20:21:29] pr_merged: 208/4089 (всего 5923/11209) cost=1 rem=4494, ETA~0.2ч
[20:21:31] pr_merged: 216/4089 (всего 5931/11209) cost=1 rem=4493, ETA~0.2ч
[20:21:33] pr_merged: 224/4089 (всего 5939/11209) cost=1 rem=4492, ETA~0.2ч
[20:21:36] pr_merged: 232/4089 (всего 5947/11209) cost=1 rem=4491, ETA~0.2ч
[20:21:38] pr_merged: 240/4089 (всего 5955/11209) cost=1 rem=4490, ETA~0.2ч
[20:21:41] pr_merged: 248/4089 (всего 5963/11209) cost=1 rem=4489, ETA~0.2ч
[20:21:43] pr_merged: 256/4089 (всего 5971/11209) cost=1 rem=4488, ETA~0.2ч
[20:21:46] pr_merged: 264/4089 (всего 5979/11209) cost=1 rem=4487, ETA~0.2ч
[20:21:47] pr_merged: 272/4089 (всего 5987/11209) cost=1 rem=4486, ETA~0.2ч
[20:21:50] pr_merged: 280/4089 (всего 5995/11209) cost=1 rem=4485, ETA~0.2ч
[20:21:52] pr_merged: 288/4089 (всего 6003/11209) cost=1 rem=4484, ETA~0.2ч
[20:21:53] pr_merged: 296/4089 (всего 6011/11209) cost=1 rem=4483, ETA~0.2ч
[20:21:55] pr_merged: 304/4089 (всего 6019/11209) cost=1 rem=4482, ETA~0.2ч
[20:21:57] pr_merged: 312/4089 (всего 6027/11209) cost=1 rem=4481, ETA~0.2ч
[20:21:59] pr_merged: 320/4089 (всего 6035/11209) cost=1 rem=4480, ETA~0.2ч
[20:22:01] pr_merged: 328/4089 (всего 6043/11209) cost=1 rem=4479, ETA~0.2ч
[20:22:05] pr_merged: 336/4089 (всего 6051/11209) cost=1 rem=4478, ETA~0.2ч
[20:22:07] pr_merged: 344/4089 (всего 6059/11209) cost=1 rem=4477, ETA~0.2ч
[20:22:09] pr_merged: 352/4089 (всего 6067/11209) cost=1 rem=4476, ETA~0.2ч
[20:22:11] pr_merged: 360/4089 (всего 6075/11209) cost=1 rem=4475, ETA~0.2ч
[20:22:13] pr_merged: 368/4089 (всего 6083/11209) cost=1 rem=4474, ETA~0.2ч
[20:22:16] pr_merged: 376/4089 (всего 6091/11209) cost=1 rem=4473, ETA~0.2ч
[20:22:18] pr_merged: 384/4089 (всего 6099/11209) cost=1 rem=4472, ETA~0.2ч
[20:22:20] pr_merged: 392/4089 (всего 6107/11209) cost=1 rem=4471, ETA~0.2ч
[20:22:22] pr_merged: 400/4089 (всего 6115/11209) cost=1 rem=4470, ETA~0.2ч
[20:22:24] pr_merged: 408/4089 (всего 6123/11209) cost=1 rem=4469, ETA~0.2ч
[20:22:26] pr_merged: 416/4089 (всего 6131/11209) cost=1 rem=4468, ETA~0.2ч
[20:22:28] pr_merged: 424/4089 (всего 6139/11209) cost=1 rem=4467, ETA~0.2ч
[20:22:30] pr_merged: 432/4089 (всего 6147/11209) cost=1 rem=4466, ETA~0.2ч
[20:22:34] pr_merged: 440/4089 (всего 6155/11209) cost=1 rem=4465, ETA~0.2ч
[20:22:37] pr_merged: 448/4089 (всего 6163/11209) cost=1 rem=4464, ETA~0.2ч
[20:22:40] pr_merged: 456/4089 (всего 6171/11209) cost=1 rem=4463, ETA~0.2ч
[20:22:42] pr_merged: 464/4089 (всего 6179/11209) cost=1 rem=4462, ETA~0.2ч
[20:22:44] pr_merged: 472/4089 (всего 6187/11209) cost=1 rem=4461, ETA~0.2ч
[20:22:47] pr_merged: 480/4089 (всего 6195/11209) cost=1 rem=4460, ETA~0.2ч
[20:22:49] pr_merged: 488/4089 (всего 6203/11209) cost=1 rem=4459, ETA~0.2ч
[20:22:51] pr_merged: 496/4089 (всего 6211/11209) cost=1 rem=4458, ETA~0.2ч
[20:22:53] pr_merged: 504/4089 (всего 6219/11209) cost=1 rem=4457, ETA~0.2ч
[20:22:55] pr_merged: 512/4089 (всего 6227/11209) cost=1 rem=4456, ETA~0.2ч
[20:22:57] pr_merged: 520/4089 (всего 6235/11209) cost=1 rem=4455, ETA~0.2ч
[20:22:59] pr_merged: 528/4089 (всего 6243/11209) cost=1 rem=4454, ETA~0.2ч
[20:23:01] pr_merged: 536/4089 (всего 6251/11209) cost=1 rem=4453, ETA~0.2ч
[20:23:04] pr_merged: 544/4089 (всего 6259/11209) cost=1 rem=4452, ETA~0.2ч
[20:23:06] pr_merged: 552/4089 (всего 6267/11209) cost=1 rem=4451, ETA~0.2ч
[20:23:09] pr_merged: 560/4089 (всего 6275/11209) cost=1 rem=4450, ETA~0.2ч
[20:23:11] pr_merged: 568/4089 (всего 6283/11209) cost=1 rem=4449, ETA~0.2ч
[20:23:13] pr_merged: 576/4089 (всего 6291/11209) cost=1 rem=4448, ETA~0.2ч
[20:23:15] pr_merged: 584/4089 (всего 6299/11209) cost=1 rem=4447, ETA~0.2ч
[20:23:17] pr_merged: 592/4089 (всего 6307/11209) cost=1 rem=4446, ETA~0.2ч
[20:23:19] pr_merged: 600/4089 (всего 6315/11209) cost=1 rem=4445, ETA~0.2ч
[20:23:21] pr_merged: 608/4089 (всего 6323/11209) cost=1 rem=4444, ETA~0.2ч
[20:23:24] pr_merged: 616/4089 (всего 6331/11209) cost=1 rem=4443, ETA~0.2ч
[20:23:26] pr_merged: 624/4089 (всего 6339/11209) cost=1 rem=4442, ETA~0.2ч
[20:23:29] pr_merged: 632/4089 (всего 6347/11209) cost=1 rem=4441, ETA~0.2ч
[20:23:31] pr_merged: 640/4089 (всего 6355/11209) cost=1 rem=4440, ETA~0.2ч
[20:23:33] pr_merged: 648/4089 (всего 6363/11209) cost=1 rem=4439, ETA~0.2ч
[20:23:35] pr_merged: 656/4089 (всего 6371/11209) cost=1 rem=4438, ETA~0.2ч
[20:23:38] pr_merged: 664/4089 (всего 6379/11209) cost=1 rem=4437, ETA~0.2ч
[20:23:40] pr_merged: 672/4089 (всего 6387/11209) cost=1 rem=4436, ETA~0.2ч
[20:23:42] pr_merged: 680/4089 (всего 6395/11209) cost=1 rem=4435, ETA~0.2ч
[20:23:44] pr_merged: 688/4089 (всего 6403/11209) cost=1 rem=4434, ETA~0.2ч
[20:23:46] pr_merged: 696/4089 (всего 6411/11209) cost=1 rem=4433, ETA~0.2ч
[20:23:49] pr_merged: 704/4089 (всего 6419/11209) cost=1 rem=4432, ETA~0.2ч
[20:23:51] pr_merged: 712/4089 (всего 6427/11209) cost=1 rem=4431, ETA~0.2ч
[20:23:53] pr_merged: 720/4089 (всего 6435/11209) cost=1 rem=4430, ETA~0.2ч
[20:23:55] pr_merged: 728/4089 (всего 6443/11209) cost=1 rem=4429, ETA~0.2ч
[20:23:57] pr_merged: 736/4089 (всего 6451/11209) cost=1 rem=4428, ETA~0.2ч
[20:23:59] pr_merged: 744/4089 (всего 6459/11209) cost=1 rem=4427, ETA~0.2ч
[20:24:02] pr_merged: 752/4089 (всего 6467/11209) cost=1 rem=4426, ETA~0.2ч
[20:24:05] pr_merged: 760/4089 (всего 6475/11209) cost=1 rem=4425, ETA~0.2ч
[20:24:06] pr_merged: 768/4089 (всего 6483/11209) cost=1 rem=4424, ETA~0.2ч
[20:24:09] pr_merged: 776/4089 (всего 6491/11209) cost=1 rem=4423, ETA~0.2ч
[20:24:11] pr_merged: 784/4089 (всего 6499/11209) cost=1 rem=4422, ETA~0.2ч
[20:24:13] pr_merged: 792/4089 (всего 6507/11209) cost=1 rem=4421, ETA~0.2ч
[20:24:15] pr_merged: 800/4089 (всего 6515/11209) cost=1 rem=4420, ETA~0.2ч
[20:24:18] pr_merged: 808/4089 (всего 6523/11209) cost=1 rem=4419, ETA~0.2ч
[20:24:21] pr_merged: 816/4089 (всего 6531/11209) cost=1 rem=4418, ETA~0.2ч
[20:24:23] pr_merged: 824/4089 (всего 6539/11209) cost=1 rem=4417, ETA~0.2ч
[20:24:25] pr_merged: 832/4089 (всего 6547/11209) cost=1 rem=4416, ETA~0.2ч
